scenario,stato,mu,sigma,R,L,perdita_positiva,E_L_cond_G,stato_grossolano,E_L_cond_G1,E_L_cond_G2
24797,N,0.004,0.02,-0.024497930996497802,2.44979309964978,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24798,N,0.004,0.02,-0.004293822455746844,0.4293822455746844,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24799,N,0.004,0.02,-0.044412939006558544,4.441293900655855,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24800,S,-0.03,0.08,0.07676001167303682,-7.676001167303682,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24801,N,0.004,0.02,-0.014408803573305023,1.4408803573305022,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24802,V,-0.006,0.045,-0.07601327136755792,7.601327136755792,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24803,N,0.004,0.02,0.005769621720343513,-0.5769621720343513,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24804,N,0.004,0.02,0.014533747701245124,-1.4533747701245123,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24805,V,-0.006,0.045,0.007585879806458905,-0.7585879806458905,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24806,N,0.004,0.02,-0.020763247776097234,2.0763247776097233,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24807,V,-0.006,0.045,0.0443932705821648,-4.43932705821648,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24808,N,0.004,0.02,-0.0047428712876005814,0.47428712876005813,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24809,N,0.004,0.02,0.0022120204970684978,-0.22120204970684978,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24810,N,0.004,0.02,-0.023352313241568144,2.3352313241568146,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24811,N,0.004,0.02,0.010856599992593034,-1.0856599992593035,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24812,N,0.004,0.02,-0.038731792271975346,3.8731792271975345,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24813,V,-0.006,0.045,-0.02600923489091908,2.600923489091908,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24814,N,0.004,0.02,-0.018245855989754596,1.8245855989754596,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24815,N,0.004,0.02,-0.02328019225776701,2.328019225776701,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24816,N,0.004,0.02,0.0074946892382378935,-0.7494689238237894,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24817,V,-0.006,0.045,-0.01439922938338784,1.439922938338784,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24818,N,0.004,0.02,-0.023720624003851064,2.3720624003851065,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24819,V,-0.006,0.045,-0.02728555850837703,2.728555850837703,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24820,N,0.004,0.02,-0.0028103619832428265,0.28103619832428267,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24821,N,0.004,0.02,-0.00350529516024923,0.350529516024923,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24822,N,0.004,0.02,0.0170181094908778,-1.70181094908778,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24823,N,0.004,0.02,-0.006156664377934277,0.6156664377934277,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24824,N,0.004,0.02,0.03677201768116713,-3.6772017681167126,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24825,N,0.004,0.02,0.047948033144897775,-4.794803314489777,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24826,V,-0.006,0.045,0.01550052771269453,-1.550052771269453,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24827,N,0.004,0.02,0.013914551141087455,-1.3914551141087454,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24828,N,0.004,0.02,0.00905377993081713,-0.905377993081713,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24829,N,0.004,0.02,0.0015204381145825481,-0.15204381145825482,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24830,N,0.004,0.02,-0.004063471740818881,0.4063471740818881,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24831,N,0.004,0.02,0.026953380054957937,-2.6953380054957936,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24832,N,0.004,0.02,0.014108130067865935,-1.4108130067865936,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24833,N,0.004,0.02,0.009884318441547305,-0.9884318441547305,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24834,N,0.004,0.02,-0.0032996551243315523,0.32996551243315525,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24835,N,0.004,0.02,0.026354369210554972,-2.635436921055497,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24836,V,-0.006,0.045,0.009248483929859275,-0.9248483929859275,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24837,N,0.004,0.02,0.014663771976798454,-1.4663771976798454,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24838,V,-0.006,0.045,-0.03570115919949585,3.5701159199495844,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24839,N,0.004,0.02,-0.0002050561962678686,0.02050561962678686,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24840,V,-0.006,0.045,-0.02512482125350858,2.512482125350858,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24841,N,0.004,0.02,0.010710670834956321,-1.0710670834956322,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24842,N,0.004,0.02,0.03726211347244364,-3.726211347244364,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24843,N,0.004,0.02,-0.027148460410092275,2.7148460410092277,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24844,S,-0.03,0.08,-0.13611067457999854,13.611067457999853,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24845,S,-0.03,0.08,-0.02080894506659136,2.080894506659136,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24846,N,0.004,0.02,-0.009277217426510775,0.9277217426510775,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24847,N,0.004,0.02,0.013993489645566369,-1.3993489645566368,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24848,V,-0.006,0.045,-0.08945754341380904,8.945754341380905,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24849,S,-0.03,0.08,0.052832384174910416,-5.283238417491042,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24850,N,0.004,0.02,-0.011607359020593658,1.1607359020593657,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24851,V,-0.006,0.045,0.018659166171436134,-1.8659166171436135,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24852,N,0.004,0.02,-0.01513498586490335,1.513498586490335,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24853,V,-0.006,0.045,-0.028028513635977567,2.8028513635977568,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24854,N,0.004,0.02,0.014581183646344465,-1.4581183646344464,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24855,S,-0.03,0.08,-0.0549723981498364,5.49723981498364,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24856,N,0.004,0.02,-0.0023443649617054547,0.23443649617054546,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24857,V,-0.006,0.045,0.03945152834456429,-3.9451528344564295,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24858,N,0.004,0.02,0.03089905748233431,-3.0899057482334307,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24859,N,0.004,0.02,0.0010167215256135609,-0.10167215256135609,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24860,N,0.004,0.02,-0.013254574033101235,1.3254574033101236,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24861,N,0.004,0.02,-3.724326769271452e-06,0.0003724326769271452,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24862,N,0.004,0.02,-0.05052679961077737,5.052679961077737,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24863,V,-0.006,0.045,0.01059011455287204,-1.0590114552872039,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24864,N,0.004,0.02,0.03164802112121199,-3.164802112121199,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24865,N,0.004,0.02,-0.031026159392346774,3.1026159392346773,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24866,V,-0.006,0.045,-0.01436354123149729,1.436354123149729,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24867,V,-0.006,0.045,0.055267877188982,-5.526787718898199,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24868,N,0.004,0.02,0.011768044344004486,-1.1768044344004487,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24869,N,0.004,0.02,-0.012829731783999772,1.2829731783999772,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24870,S,-0.03,0.08,0.04077951909193804,-4.077951909193804,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24871,V,-0.006,0.045,0.1348470133162087,-13.48470133162087,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24872,N,0.004,0.02,0.039666036753497794,-3.9666036753497793,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24873,N,0.004,0.02,0.03783272180301413,-3.7832721803014127,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24874,V,-0.006,0.045,-0.07750072627568562,7.750072627568562,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24875,N,0.004,0.02,-5.609544339765359e-05,0.005609544339765359,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24876,N,0.004,0.02,-0.007419140498180038,0.7419140498180038,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24877,S,-0.03,0.08,-0.05301797424758621,5.301797424758621,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24878,N,0.004,0.02,-0.004086093728206357,0.4086093728206357,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24879,N,0.004,0.02,-0.020652497020357395,2.0652497020357394,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24880,N,0.004,0.02,0.023620172930519243,-2.3620172930519243,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24881,V,-0.006,0.045,-0.12315343452759071,12.315343452759071,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24882,N,0.004,0.02,-0.024237117727886885,2.4237117727886885,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24883,N,0.004,0.02,-0.012111238187892146,1.2111238187892146,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24884,V,-0.006,0.045,0.034972057238835286,-3.4972057238835283,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24885,N,0.004,0.02,0.035232520774607014,-3.5232520774607012,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24886,N,0.004,0.02,-0.0019725853210724098,0.19725853210724098,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24887,V,-0.006,0.045,0.06387147195646985,-6.3871471956469845,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24888,S,-0.03,0.08,0.029492678479060674,-2.9492678479060674,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24889,N,0.004,0.02,-0.0306975936601848,3.0697593660184803,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24890,N,0.004,0.02,-0.005680465550402008,0.5680465550402007,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24891,N,0.004,0.02,0.0384438850294751,-3.84438850294751,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24892,S,-0.03,0.08,-0.006778182552949798,0.6778182552949797,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24893,N,0.004,0.02,-0.012878346018861661,1.2878346018861662,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24894,N,0.004,0.02,-0.048214395500851034,4.8214395500851035,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24895,S,-0.03,0.08,-0.10807740895735783,10.807740895735783,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24896,N,0.004,0.02,-0.023541655243289748,2.354165524328975,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24897,V,-0.006,0.045,-0.09411196094996978,9.411196094996978,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24898,V,-0.006,0.045,0.005270778429670803,-0.5270778429670803,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24899,N,0.004,0.02,0.008013472222179224,-0.8013472222179223,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24900,V,-0.006,0.045,0.07803732671892806,-7.803732671892806,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24901,N,0.004,0.02,-0.015102484672180332,1.5102484672180332,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24902,N,0.004,0.02,0.008874559793399414,-0.8874559793399415,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24903,S,-0.03,0.08,-0.03394958896970735,3.3949588969707354,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24904,V,-0.006,0.045,-0.04442666463243599,4.442666463243599,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24905,N,0.004,0.02,0.003273271693585157,-0.3273271693585157,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24906,N,0.004,0.02,0.003299525102537627,-0.3299525102537627,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24907,N,0.004,0.02,0.01169390606403429,-1.169390606403429,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24908,N,0.004,0.02,0.007620585238548349,-0.7620585238548349,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24909,S,-0.03,0.08,-0.026883861278826627,2.6883861278826626,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24910,N,0.004,0.02,0.011239739103484546,-1.1239739103484545,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24911,N,0.004,0.02,-0.007154643625415364,0.7154643625415364,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24912,N,0.004,0.02,-0.010606497562795632,1.0606497562795631,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24913,N,0.004,0.02,0.00103258880096761,-0.103258880096761,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24914,V,-0.006,0.045,-0.07998437809023506,7.998437809023507,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24915,V,-0.006,0.045,0.07639400453206385,-7.6394004532063855,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24916,V,-0.006,0.045,0.03579387011908681,-3.579387011908681,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24917,V,-0.006,0.045,0.01565708056846428,-1.5657080568464279,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24918,N,0.004,0.02,-0.0009642721784606295,0.09642721784606295,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24919,V,-0.006,0.045,-0.01734377483701023,1.734377483701023,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24920,N,0.004,0.02,-0.012691666485022731,1.269166648502273,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24921,S,-0.03,0.08,-0.013086968850826372,1.3086968850826373,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24922,N,0.004,0.02,0.021526880892726443,-2.1526880892726443,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24923,V,-0.006,0.045,-0.010210954806165694,1.0210954806165695,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24924,N,0.004,0.02,0.0037885613433701402,-0.37885613433701404,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24925,S,-0.03,0.08,0.028818817247409277,-2.8818817247409276,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24926,N,0.004,0.02,-0.024143024040633104,2.4143024040633105,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24927,N,0.004,0.02,0.0030594885527249634,-0.3059488552724963,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24928,N,0.004,0.02,-0.028884003458933823,2.8884003458933822,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24929,N,0.004,0.02,0.04675776225363405,-4.675776225363405,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24930,N,0.004,0.02,-0.03933911943263599,3.933911943263599,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24931,N,0.004,0.02,0.03245884467830737,-3.245884467830737,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24932,N,0.004,0.02,0.013552843453539864,-1.3552843453539865,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24933,V,-0.006,0.045,-0.049263075367583016,4.926307536758301,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24934,V,-0.006,0.045,-0.023806998892823984,2.3806998892823983,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24935,V,-0.006,0.045,-0.032784416304741,3.2784416304741,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24936,V,-0.006,0.045,-0.10101252058201654,10.101252058201654,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24937,V,-0.006,0.045,-0.02106028789248862,2.106028789248862,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24938,N,0.004,0.02,0.007661195822393952,-0.7661195822393952,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24939,V,-0.006,0.045,-0.015707579488584436,1.5707579488584436,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24940,N,0.004,0.02,0.0015568777838045511,-0.1556877783804551,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24941,N,0.004,0.02,0.03549200251873881,-3.549200251873881,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24942,N,0.004,0.02,-0.021987707602831464,2.1987707602831463,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24943,N,0.004,0.02,0.00024803018640755453,-0.024803018640755452,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24944,N,0.004,0.02,-0.014706637206271134,1.4706637206271134,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24945,N,0.004,0.02,-0.001968997383053818,0.1968997383053818,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24946,N,0.004,0.02,0.004635697508334402,-0.46356975083344015,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24947,N,0.004,0.02,0.043997001728831434,-4.3997001728831435,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24948,N,0.004,0.02,0.00900063085817918,-0.9000630858179179,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24949,V,-0.006,0.045,-0.04413388614568243,4.413388614568243,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24950,N,0.004,0.02,-0.014358813916935137,1.4358813916935138,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24951,N,0.004,0.02,0.0013070704106388207,-0.13070704106388206,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24952,N,0.004,0.02,-0.00400260238099631,0.400260238099631,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24953,N,0.004,0.02,0.02389838061882637,-2.389838061882637,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24954,N,0.004,0.02,0.023913245713955204,-2.3913245713955202,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24955,S,-0.03,0.08,-0.18481506228936215,18.481506228936215,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24956,N,0.004,0.02,0.005786659457713283,-0.5786659457713282,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24957,N,0.004,0.02,-0.0009160317886132254,0.09160317886132253,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24958,N,0.004,0.02,-0.011775283296628386,1.1775283296628385,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24959,N,0.004,0.02,-0.007805256645910096,0.7805256645910096,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24960,N,0.004,0.02,-0.0024565693713800045,0.24565693713800044,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24961,V,-0.006,0.045,0.03868200749240167,-3.868200749240167,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24962,N,0.004,0.02,0.0010025139633621969,-0.10025139633621968,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24963,N,0.004,0.02,-0.012469777677317082,1.2469777677317082,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24964,N,0.004,0.02,0.035309458266747584,-3.5309458266747584,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24965,N,0.004,0.02,0.03860487950514757,-3.860487950514757,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24966,N,0.004,0.02,0.01800615790030608,-1.8006157900306081,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24967,N,0.004,0.02,-0.0300230493143319,3.00230493143319,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24968,V,-0.006,0.045,-0.024285114899416815,2.4285114899416813,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24969,S,-0.03,0.08,0.11649684395510818,-11.649684395510818,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24970,V,-0.006,0.045,-0.0016794742801034927,0.1679474280103493,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24971,V,-0.006,0.045,-0.0073673353773467155,0.7367335377346715,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24972,N,0.004,0.02,0.011952535642017292,-1.1952535642017292,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24973,V,-0.006,0.045,0.058177932208922666,-5.817793220892266,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24974,N,0.004,0.02,0.008531898458177145,-0.8531898458177145,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24975,N,0.004,0.02,0.0012869036795522689,-0.1286903679552269,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24976,N,0.004,0.02,0.028617077228439976,-2.8617077228439975,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24977,N,0.004,0.02,0.018651624149634727,-1.8651624149634727,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24978,N,0.004,0.02,0.0067125368905355115,-0.6712536890535512,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24979,N,0.004,0.02,0.009747529257549936,-0.9747529257549936,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24980,N,0.004,0.02,0.014930893691318736,-1.4930893691318736,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24981,N,0.004,0.02,0.007505478924144956,-0.7505478924144956,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24982,S,-0.03,0.08,-0.07623748475879225,7.623748475879225,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24983,V,-0.006,0.045,0.023586620885492078,-2.358662088549208,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24984,N,0.004,0.02,0.018361897269583406,-1.8361897269583407,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24985,N,0.004,0.02,0.0038633068138623243,-0.38633068138623244,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24986,N,0.004,0.02,-0.0063718937594729585,0.6371893759472959,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24987,N,0.004,0.02,0.0014747110610390667,-0.14747110610390668,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24988,N,0.004,0.02,-0.0005484025755145535,0.05484025755145534,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24989,V,-0.006,0.045,-0.06422266475681641,6.422266475681641,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24990,S,-0.03,0.08,-0.027953818966017036,2.7953818966017034,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
24991,V,-0.006,0.045,-0.028392343782091906,2.8392343782091904,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
24992,N,0.004,0.02,0.004965907824877855,-0.4965907824877855,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24993,N,0.004,0.02,0.004363349238801745,-0.4363349238801745,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24994,N,0.004,0.02,-0.009454637414832453,0.9454637414832453,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24995,N,0.004,0.02,0.0007980870448348076,-0.07980870448348076,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24996,N,0.004,0.02,0.0066384663627747365,-0.6638466362774736,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24997,N,0.004,0.02,0.020493683867562774,-2.0493683867562775,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24998,N,0.004,0.02,0.012067824672048925,-1.2067824672048926,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
24999,N,0.004,0.02,0.0005658323176659652,-0.05658323176659652,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
25000,N,0.004,0.02,0.004086127140151245,-0.4086127140151245,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
25001,V,-0.006,0.045,0.018469428631877914,-1.8469428631877913,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
25002,S,-0.03,0.08,-0.07897397171857798,7.897397171857798,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
25003,S,-0.03,0.08,-0.09913459923488378,9.913459923488379,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
25004,N,0.004,0.02,-0.015309551801681146,1.5309551801681147,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
25005,V,-0.006,0.045,-0.035287192495726774,3.5287192495726774,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
